m2,dist1,psi_theo,psi_approx,S2psi
1e-20,0.006815507390776826,-9.760459693154721e-11,-9.905772004369295e-11,37.51947742219697
1e-20,0.006685948841115718,-9.767400112845165e-11,-9.909770167162114e-11,36.75978995787926
1e-20,0.006557165463063423,-9.774184023833106e-11,-9.913645475722993e-11,36.00879204049602
1e-20,0.0064288113060721064,-9.780814162712247e-11,-9.917400338926353e-11,35.26639905329214
1e-20,0.006303315185624086,-9.787293238999084e-11,-9.921037140420771e-11,34.53252685753351
1e-20,0.006178342416828704,-9.793623935561538e-11,-9.924558238793212e-11,33.80709172423636
1e-20,0.006054737780076924,-9.799808908378356e-11,-9.927965967739239e-11,33.09001044024104
1e-20,0.005931356965904668,-9.805850786683568e-11,-9.93126263623093e-11,32.3812003142669
1e-20,0.005809835033634819,-9.811752173166921e-11,-9.934450528695843e-11,31.680579171370017
1e-20,0.005691408059076935,-9.817515643815571e-11,-9.937531905193255e-11,30.988065439323066
1e-20,0.005572553313474638,-9.82314374813555e-11,-9.940509001595757e-11,30.303578138319597
1e-20,0.005454904085585599,-9.828639009277327e-11,-9.943384029773194e-11,29.627036896048242
1e-20,0.005336522484105092,-9.834003923896021e-11,-9.946159177779423e-11,28.958362032005283
1e-20,0.00522300715808254,-9.839240962533775e-11,-9.948836610040929e-11,28.297474507468536
1e-20,0.005108851773287781,-9.844352569589009e-11,-9.951418467548776e-11,27.64429598299467
1e-20,0.0049956866541923,-9.849341163200115e-11,-9.953906868051864e-11,26.998748898350758
1e-20,0.004883559409708283,-9.854209135761356e-11,-9.956303906252614e-11,26.360756389833917
1e-20,0.004772907488621357,-9.858958853732727e-11,-9.958611654004454e-11,25.730242390355535
1e-20,0.004662984278270946,-9.863592657689217e-11,-9.960832160511099e-11,25.107131668175825
1e-20,0.004552646754214208,-9.868112862770877e-11,-9.96296745252743e-11,24.491349762564376
1e-20,0.004446687295868957,-9.872521758230717e-11,-9.965019534561899e-11,23.882823152792398
1e-20,0.004339608574532822,-9.876821608334025e-11,-9.966990389080334e-11,23.28147907855239
1e-20,0.004233036514894039,-9.881014651631354e-11,-9.968881976710949e-11,22.687245780604503
1e-20,0.004128200832981293,-9.885103101504386e-11,-9.970696236450588e-11,22.100052413088097
1e-20,0.004025143344645137,-9.889089146385439e-11,-9.972435085871945e-11,21.519829040350142
1e-20,0.00392074168985257,-9.892974949422199e-11,-9.974100421331757e-11,20.946506777262375
1e-20,0.0038197834052820117,-9.896762649031355e-11,-9.975694118179817e-11,20.38001770024506
1e-20,0.0037199371555261306,-9.900454358856147e-11,-9.977218030968709e-11,19.820294912378657
1e-20,0.0036200570807346753,-9.904052167648083e-11,-9.978673993664238e-11,19.26727262827702
1e-20,0.0035209746962808117,-9.907558139615122e-11,-9.980063819856313e-11,18.720886138638278
1e-20,0.0034227312054712694,-9.910974314540877e-11,-9.981389302970384e-11,18.181071834058013
1e-20,0.0033257612747730333,-9.91430270754335e-11,-9.982652216479175e-11,17.647767321993758
1e-20,0.0032320795743817974,-9.91754530973538e-11,-9.983854314114756e-11,17.120911310994533
1e-20,0.003135799714326244,-9.920704087475153e-11,-9.984997330080806e-11,16.60044385902428
1e-20,0.0030417011323180605,-9.923780983394464e-11,-9.986082979265003e-11,16.08630616280542
1e-20,0.002949822526915025,-9.926777915841414e-11,-9.987112957451491e-11,15.578440756570698
1e-20,0.002856648108482812,-9.929696778779028e-11,-9.98808894153332e-11,15.076791593093697
1e-20,0.00276458539542735,-9.93253944270857e-11,-9.989012589724822e-11,14.581303860124294
1e-20,0.0026752507383572917,-9.935307753545789e-11,-9.989885541773834e-11,14.091924325336736
1e-20,0.002586707911004325,-9.938003533603105e-11,-9.990709419173715e-11,13.608601137472652
1e-20,0.0024978102108063464,-9.940628581291108e-11,-9.991485825375106e-11,13.131283958088776
1e-20,0.0024097788587565403,-9.943184670552234e-11,-9.992216345997361e-11,12.659924162374823
1e-20,0.002323438767795677,-9.945673552099654e-11,-9.992902549039591e-11,12.194474573763905
1e-20,0.00224000874564832,-9.948096951670784e-11,-9.993545985091303e-11,11.734889969259658
1e-20,0.002153610282272323,-9.95045657177213e-11,-9.994148187542535e-11,11.281126683178272
1e-20,0.0020697992578776357,-9.952754090424655e-11,-9.994710672793467e-11,10.833142985212362
1e-20,0.001986245349643536,-9.954991160711367e-11,-9.995234940463465e-11,10.390899251220906
1e-20,0.0019061362612960162,-9.957169412297336e-11,-9.995722473599507e-11,9.954357624575037
1e-20,0.0018239898320407681,-9.95929044925621e-11,-9.996174738883948e-11,9.52348263099449
1e-20,0.001742205293114798,-9.961355851668262e-11,-9.996593186841579e-11,9.098240819399006
1e-20,0.0016639677180264275,-9.963367173450197e-11,-9.996979252045968e-11,8.678601375522383
1e-20,0.0015869469664797973,-9.96532594380834e-11,-9.997334353325e-11,8.264535799774116
1e-20,0.0015099952453843212,-9.967233665317944e-11,-9.997659893965667e-11,7.856018456035144
1e-20,0.001432752423946285,-9.969091814550245e-11,-9.997957261917943e-11,7.453026462394793
1e-20,0.0013591879737080554,-9.970901840841577e-11,-9.998227829997875e-11,7.055540061399062
1e-20,0.0012830366181789158,-9.972665165400008e-11,-9.998472956089708e-11,6.66354290290781
1e-20,0.0012098409979387527,-9.974383182399292e-11,-9.998693983347137e-11,6.277021813597666
1e-20,0.0011356979889864374,-9.976057254881916e-11,-9.998892240393599e-11,5.895967906509156
1e-20,0.0010633937328883305,-9.97768871535654e-11,-9.999069041521572e-11,5.520376478243367
1e-20,0.0009917793515652128,-9.979278863870182e-11,-9.999225686890927e-11,5.150247557939559
1e-20,0.0009232456481467507,-9.980828968937421e-11,-9.999363462726215e-11,4.785585718292123
1e-20,0.0008534974290896968,-9.982340259478237e-11,-9.999483641512967e-11,4.426402207878811
1e-20,0.0007864976568040188,-9.98381392708255e-11,-9.999587482192927e-11,4.072714416864873
1e-20,0.0007179519357123751,-9.985251124228543e-11,-9.9996762303582e-11,3.7245463871623716
1e-20,0.000654966027553531,-9.986652954313253e-11,-9.999751118444367e-11,3.3819314363795527
1e-20,0.0005885291922016324,-9.98802046787396e-11,-9.999813365922449e-11,3.044913183021374
1e-20,0.0005257455415616756,-9.989354662803985e-11,-9.999864179489818e-11,2.713545540061499
1e-20,0.00046192864645126265,-9.990656469868714e-11,-9.999904753259941e-11,2.387896503681863
1e-20,0.0004010366221989843,-9.991926736879845e-11,-9.999936268951037e-11,2.068052288176026
1e-20,0.0003391695617518505,-9.993166221143194e-11,-9.999959896073571e-11,1.754119324326504
1e-20,0.00027989131337544787,-9.994375548909487e-11,-9.999976792116603e-11,1.446234777281148
1e-20,0.00022087330763711425,-9.995555208441803e-11,-9.999988102733009e-11,1.1445683843558567
1e-20,0.00016410698233983856,-9.996705406248845e-11,-9.999994961923517e-11,0.8493596229616794
0.1,0.00015208559643331072,0.3063559653395324,0.2846048460335681,187.20382851860074
0.1,0.0002006675552828326,0.30638096024865846,0.2846046508211441,187.4206305658281
0.1,0.0002485323894481166,0.30640548795771905,0.28460432891995197,187.63450195842492
0.1,0.00029572711771287436,0.30642954778198,0.2846038480557766,187.8457145753546
0.1,0.000342292971528739,0.30645313573687244,0.28460317562277654,188.05451474931053
0.1,0.00038826621235788763,0.30647624494922043,0.28460227867824694,188.2611268510735
0.1,0.0004336802386391421,0.3064988667362451,0.28460112393734815,188.46576262146945
0.1,0.0004785657715390159,0.3065209906897234,0.2845996777678019,188.668621941341
0.1,0.0005229518223522754,0.3065426051647552,0.28459790618455494,188.869897084112
0.1,0.0005668658020840179,0.3065636973240667,0.2845957748444103,189.0697731432995
0.1,0.000610334190849223,0.3065842534720821,0.2845932490406262,189.26843095422717
0.1,0.0006533824171484822,0.306604258979441,0.2845902936974841,189.46604649112714
0.1,0.0006960352137192078,0.30662369845415094,0.28458687336482363,189.66279238722316
0.1,0.0007383168649241146,0.3066425558563466,0.2845829522125475,189.858838969712
0.1,0.000780251096413173,0.3066608144273939,0.28457849402509566,190.05435369714965
0.1,0.0008218613480380134,0.30667845681738964,0.28457346219588886,190.24950230461567
0.1,0.0008631708635268995,0.30669546511749096,0.284567819721742,190.44444913004213
0.1,0.0009042026862519265,0.3067118208433315,0.28456152919724886,190.63935701981168
0.1,0.0009449798357878274,0.30672750501200585,0.2845545528091376,190.83438803991504
0.1,0.0009855252828289,0.30674249811431226,0.2845468523305977,191.02970328587875
0.1,0.0010258620571066573,0.3067567801558308,0.28453838911558027,191.2254632853653
0.1,0.0010660132825001686,0.3067703306601159,0.28452912409307013,191.42182807494945
0.1,0.0011060022533052032,0.306783128693162,0.284519017761333,191.61895746019607
0.1,0.001145852446919376,0.3067951528547974,0.28450803018213594,191.8170109913325
0.1,0.001185587595928411,0.30680638130089194,0.28449612097494414,192.01614820432857
0.1,0.0012252316839391313,0.30681679172595683,0.2844832493110935,192.21652852129495
0.1,0.001264809056895619,0.30682636140579106,0.2844693739079399,192.41831166787756
0.1,0.001304344381501703,0.30683506716075865,0.2844544530229876,192.62165740773665
0.1,0.0013438627235994255,0.30684288538151533,0.2844384444479953,192.82672581469055
0.1,0.0013833895910706259,0.30684979203649,0.2844213055030636,193.03367738799489
0.1,0.0014229509258113845,0.3068557626530525,0.28440299303070293,193.24267294131462
0.1,0.0014625731548730168,0.3068607723297243,0.28438346338988424,193.4538737590215
0.1,0.0015022832212984608,0.3068647957381206,0.2843626724500731,193.66744166425357
0.1,0.0015421086028429428,0.30686780711893646,0.2843405755852493,193.8835390358423
0.1,0.0015820773331082108,0.3068697802795621,0.2843171276679118,194.10232883938397
0.1,0.0016222180319152043,0.30687068859697625,0.28429228306307264,194.3239747038357
0.1,0.0016625599250303738,0.30687050501556196,0.2842659956222391,194.548640954508
0.1,0.0017031328543553477,0.3068692020404887,0.28423821867738747,194.77649260797355
0.1,0.001743967310443392,0.3068667517433328,0.2842089050349282,195.0076954723812
0.1,0.0017850944337781105,0.30686312575200525,0.28417800696966644,195.24241611274508
0.1,0.0018265460403836852,0.3068582952540746,0.28414547621875774,195.48082193156665
0.1,0.0018683546241444885,0.30685223098860853,0.28411126397566144,195.72308115065843
0.1,0.0019105533762217993,0.3068449032477294,0.2840753208840944,195.9693628765701
0.1,0.001953176186351762,0.30683628186945155,0.2840375970319858,196.21983709097
0.1,0.0019962576529426357,0.30682633623594896,0.2839980419454359,196.47467468773118
0.1,0.0020398330879972826,0.3068150352699575,0.2839566045826812,196.7340474939062
0.1,0.002083938520841666,0.30680234743141366,0.28391323332806717,196.99812829267168
0.1,0.0021286106888520734,0.3067882407081076,0.2838678759860322,197.26709079466247
0.1,0.002173887050460876,0.30677268261899654,0.2838204797751039,197.54110971815726
0.1,0.002219805770070277,0.30675564020357143,0.28377099132191175,197.8203607490953
0.1,0.0022664057209851244,0.3067370800216528,0.2837193566552172,198.10502059069862
0.1,0.002313726469900673,0.30671696814429555,0.2836655211999652,198.39526693638967
0.1,0.0023618082782086744,0.30669527015450104,0.28360942977135895,198.69127852691554
0.1,0.0024106920773159526,0.3066719511349483,0.2835510265689619,198.993235095518
0.1,0.002460419468814414,0.30664697566978794,0.283490255170829,199.30131743388426
0.1,0.002511032698117398,0.3066203078330562,0.2834270585276708,199.6157073426543
0.1,0.002562574645679037,0.3065919111872233,0.28336137895705354,199.936587668849
0.1,0.002615088811145486,0.3065617487786743,0.28329315813763906,200.2641423165496
0.1,0.002668619286696033,0.3065297831280023,0.28322233710346684,200.5985562125645
0.1,0.0027232107406999135,0.3064959762264183,0.2831488562382833,200.94001532434027
0.1,0.0027789083941823518,0.30646028952879256,0.28307265526992026,201.28870664844993
0.1,0.0028357580034816766,0.3064226839504971,0.2829936732647284,201.64481823132834
0.1,0.0028938058271668157,0.30638311985606004,0.28291184862206775,202.00853911904295
0.1,0.002953098613118682,0.306341557059066,0.2828271190688606,202.38005940331684
0.1,0.003013683561453802,0.30629795480909133,0.2827394216542101,202.75957015540047
0.1,0.003075608310221016,0.30625227179120035,0.2826486927440901,203.1472634674407
0.1,0.0031389209036334336,0.30620446611592195,0.28255486801610935,203.5433324112728
0.1,0.003203669767498709,0.3061544953131175,0.28245788245435455,203.9479710300299
0.1,0.003269903686276411,0.30610231632663104,0.282357670344319,204.3613743357451
0.1,0.0033376717723475426,0.30604788550441336,0.2822541652679196,204.78373826724186
0.1,0.003407023445662609,0.30599115859410997,0.2821473000986077,205.21525969423652
0.1,0.0034780084080802643,0.3059320907353587,0.2820370069965802,205.6561363922686
0.1,0.0035506766199705914,0.3058706364529144,0.2819232174040934,206.10656702385356
0.1,0.0036250782724270613,0.3058067496467875,0.281805862040878,206.56675109307457
0.1,0.003701263769975668,0.3057403835877863,0.28168487089972255,207.03688894522713
0.1,0.0037792837088946292,0.3056714909099028,0.28156017324207094,207.5171817391766
0.1,0.003859188851199954,0.3056000235996544,0.28143169759385406,208.0078313915028
0.1,0.003941030113215893,0.3055259329929903,0.2812993717414022,208.5090405850549
0.1,0.004024858538689838,0.30544916976265074,0.28116312272750643,209.02101269405316
0.1,0.004110725286936295,0.30536968391336256,0.2810228768476276,209.54395177537
0.1,0.004198681616961687,0.30528742477398685,0.2808785596462557,210.07806253227946
0.1,0.004288778870045223,0.30520234098796617,0.2807300959134309,210.6235502621813
0.1,0.004381068454802488,0.3051143805043828,0.28057740968142825,211.1806208081782
0.1,0.004475601839351475,0.30502349057239847,0.2804204242216183,211.74948053823945
0.1,0.004572430536869126,0.3049296177310374,0.28025906204150525,212.3303362827569
0.1,0.004671606097222608,0.3048327078017557,0.280093244881955,212.9233952944536
0.1,0.004773180093995348,0.3047327058775211,0.27992289371461926,213.52886517656236
0.1,0.004877204123448491,0.3046295563182598,0.27974792873955995,214.146953864088
0.1,0.004983729790751466,0.3045232027380131,0.27956826938308704,214.77786953187677
0.1,0.005092808707990838,0.30441358799844725,0.279383834295817,215.42182055546775
0.1,0.005204492489303199,0.3043006542000383,0.2791945413509545,216.07901545001258
0.1,0.005318832744523284,0.3041843426717441,0.2790003076428142,216.74966279411055
0.1,0.005435881076629016,0.3040645939624194,0.2788010494855872,217.4339711665367
0.1,0.005555689081688008,0.30394134783328786,0.27859668241235797,218.13214908991213
0.1,0.0056783083433257055,0.3038145432465843,0.2783871211743874,218.84440493912322
0.1,0.0058037904313588285,0.30368411835632847,0.2781722797406653,219.5709468657663
0.1,0.005932186903859776,0.3035500105009009,0.27795207129774757,220.31198273565076
0.1,0.006063549303079096,0.30341215619147976,0.27772640824988,221.0677200282164
0.1,0.006197929157034886,0.30327049110376175,0.2774952022194269,221.83836576158657
0.1,0.006335377977658892,0.303124950067316,0.27725836404760806,222.62412639460086
0.1,0.006475947264892385,0.30297546705856376,0.2770158037955579,223.42520775727598
0.1,0.0066196884990742545,0.30282197518620685,0.2767674307457156,224.2418149134305
0.1,0.006766653147806259,0.3026644066858155,0.27651315340355626,225.07415209920478
0.1,0.006916892664098197,0.30250269290888665,0.2762528794996766,225.92242261093938
0.1,0.007070458483730763,0.3023367643114021,0.2759865159922426,226.78682868563268
0.1,0.007227402026483714,0.3021665504449794,0.27571396906981127,227.66757140049495
0.1,0.007387774695504156,0.3019919799469662,0.2754351441545418,228.56485056005502
0.1,0.0075516278762138974,0.3018129805304225,0.2751499459057992,229.47886457892812
0.1,0.0077190129331364005,0.3016294789729544,0.2748582782241698,230.4098103511516
0.1,0.007889981209244466,0.30144140110747214,0.27456004425589764,231.35788313245928
0.1,0.008064584023149352,0.3012486718118386,0.27425514639775145,232.32327640930285
0.1,0.00824287266536841,0.30105121499825166,0.27394348630233867,233.30618176173314
0.1,0.00842489839471506,0.3008489536030856,0.2736249648838764,234.30678872630202
0.1,0.008610712434191066,0.30064180957682807,0.27329948232443074,235.32528465575118
0.1,0.008800365964556493,0.3004297038728992,0.27296693808063643,236.36185456495195
0.1,0.008993910120175846,0.3002125564385139,0.2726272308909168,237.41668099011926
0.1,0.009191395981186744,0.29999028620357054,0.27228025878320766,238.4899438267029
0.1,0.00939287456440809,0.29976281106921454,0.27192591908320035,239.58182016001703
0.1,0.009598396818361709,0.29953004789982857,0.2715641084231232,240.69248412072122
0.1,0.009808013610228018,0.2992919125100917,0.2711947227510674,241.82210669317942
0.1,0.010021775718531818,0.2990483196566322,0.2708176573408709,242.97085555855313
0.1,0.01023973381905809,0.2987991830256791,0.27043280680258425,244.1388948984453
0.1,0.010461938475220695,0.2985444152245042,0.2700400650935122,245.32638522621608
0.1,0.010688440122835532,0.2982839277697137,0.2696393255298696,246.53348318589312
0.1,0.010919289057474562,0.29801763107809787,0.26923048079904077,247.76034136790736
0.1,0.011154535415984271,0.2977454344541653,0.2688134229724742,249.00710809082543
0.1,0.011394229163249142,0.29746724608220554,0.26838804351921847,250.27392721653547
0.1,0.011638420074280743,0.2971829730159122,0.26795423332011276,251.5609379388062
0.1,0.011887157712403397,0.2968925211660824,0.26751188268265164,252.86827454948454
0.1,0.012140491413288665,0.2965957952934087,0.2670608813565272,254.1960662426916
0.1,0.012398470260852617,0.2962926989963959,0.26660111854988017,255.54443687096247
0.1,0.012661143065360462,0.2959831347018029,0.2661324829462528,256.9135047170725
0.1,0.012928558342030631,0.29566700365647725,0.2656548627222725,258.3033822715663
0.1,0.013200764282813833,0.29534420591526284,0.26516814556607726,259.71417597010156
0.1,0.01347780873225862,0.29501464033294056,0.26467221869649293,261.14598595903385
0.1,0.013759739160761404,0.2946782045553623,0.26416696888297825,262.5989058474514
0.1,0.014046602632222648,0.294334795007621,0.26365228246634886,264.0730224269937
0.1,0.014338445777659276,0.2939843068877429,0.2631280453803039,265.56841543229405
0.1,0.014635314762232026,0.2936266341567557,0.2625941431737546,267.08515726332234
0.1,0.014937255251206085,0.2932616695291792,0.26205046103397367,268.62331270430775
0.1,0.015244312377148354,0.2928893044657102,0.26149688381058606,270.18293865429683
0.1,0.0155565307031199,0.2925094291642398,0.26093329604040105,271.7640838361239
0.1,0.015873954184369463,0.29212193255109814,0.26035958197311065,273.3667884998823
0.1,0.01619662613236673,0.2917267022754238,0.2597756255978573,274.99108414580303
0.1,0.01652458917060002,0.29132362469880796,0.2591813106706879,276.6369931988401
0.1,0.016857885195227153,0.2909125848900228,0.2585765207429092,278.3045287192571
0.1,0.017196555330203818,0.29049346661711106,0.25796113919034624,279.9936940827265
0.1,0.017540639883163917,0.2900661523415916,0.25733504924352296,281.70448267070634
0.1,0.01789017829632632,0.2896305232104993,0.25669813401878283,283.4368775340868
0.1,0.018245209100495385,0.28918645905238505,0.2560502765503416,285.19085108289727
0.1,0.018605769864049927,0.28873383837121297,0.2553913598232918,286.96636474972604
0.1,0.01897189713896406,0.2882725383397224,0.2547212668075846,288.7633686401169
0.1,0.0193436264099588,0.2878024347969238,0.2540398804929642,290.5818012103533
0.1,0.019720992037308597,0.2873234022426031,0.25334708392489785,292.421588910921
0.1,0.020104027199467134,0.286835313833524,0.25264276024148147,294.28264583618966
0.1,0.020492763834307686,0.286338041380507,0.2519267927113607,296.1648733729017
0.1,0.02088723257858732,0.28583145534608895,0.2511990647726336,298.06815984520733
0.1,0.021287462703487806,0.2853154248412017,0.2504594600727793,299.9923801424276
0.1,0.021693482052031046,0.28478981762533995,0.2497078625096029,301.9373953681016
0.1,0.022105316970183652,0.28425450010398834,0.24894415627318603,303.9030524567892
0.1,0.022522992239583643,0.2837093373294583,0.2481682258888855,305.88918381120067
0.1,0.02294653100604881,0.2831541930006961,0.24737995626134704,307.8956069217344
0.1,0.023375954707354474,0.2825889294647659,0.24657923271955146,309.9221239915442
0.1,0.023811282999142105,0.2820134077192336,0.24576594106290373,311.9685215603873
0.1,0.024252533676024327,0.281427487413175,0.24493996760835293,314.0345701077539
0.1,0.02469972259609942,0.28083102685325356,0.24410119923854337,316.1200236907597
0.1,0.02515286359732847,0.28022388300596107,0.24324952345100984,318.2246195400249
0.1,0.025611968416104185,0.279605911504066,0.24238482840840447,320.3480776828877
0.1,0.02607704660234468,0.2789769666529496,0.24150700298974784,322.4901005568386
0.1,0.026548105431207673,0.27833690143690876,0.2406159368427101,324.65037261380223
0.1,0.02702514981620043,0.2776855675292415,0.23971152043692553,326.8285599480798
0.1,0.02750818221617672,0.2770228153002589,0.23879364511830123,329.02430989789167
0.1,0.027997202542583362,0.27634849382828364,0.2378622031643559,331.2372506637557
0.1,0.02849220806427312,0.2756624509115286,0.2369170878405468,333.46699092593843
0.1,0.028993193310003152,0.27496453308104285,0.23595819345759061,335.71311946253553
0.1,0.029500149969175698,0.27425458561516947,0.23498541542976223,337.97520477214897
0.1,0.030013066790433744,0.2735324525552724,0.23399865033417042,340.2527946990797
0.1,0.03053192947643683,0.2727979767214307,0.23299779597097073,342.5454160501699
0.1,0.03105672058193684,0.2720509997337548,0.23198275142453198,344.8525742518299
0.1,0.03158741940168044,0.271291362028746,0.23095341712551387,347.17375295655626
0.1,0.03212400186557532,0.2705189028844573,0.2299096949138599,349.5084137173271
0.1,0.03266644042442365,0.2697334604413433,0.22885148810266243,351.8559956173849
0.1,0.03321470393817272,0.2689348717282197,0.2277787015428985,354.2159149365051
0.1,0.033768757559067206,0.26812297268736346,0.22669124168900326,356.58756480265475
0.1,0.03432856261835512,0.26729759820558335,0.22558901666526113,358.9703148880046
0.1,0.0348940765054792,0.2664585821425551,0.22447193633298726,361.3635110745902
0.1,0.035465252549221414,0.26560575736389125,0.22333991235846884,363.7664751541887
0.1,0.03604203989629147,0.2647389557753826,0.22219285828164137,366.1785045319486
0.1,0.03662438338849819,0.26385800835931694,0.2210306895854632,368.5988719418928
0.1,0.0372122234390566,0.2629627452133142,0.21985332376597208,371.0268251782063
0.1,0.03780549590666442,0.26205299559054585,0.21866068040295264,373.46158683318146
0.1,0.03840413197175569,0.2611285879448384,0.2174526812312248,375.9023540718537
0.1,0.03900805800609478,0.260189349973666,0.21622925021247985,378.34829838375686
0.1,0.039617195446607,0.25923510866753247,0.2149903136076352,380.79856538520505
0.1,0.040231460667695826,0.2582656903612304,0.21373580004967432,383.2522746335551
0.1,0.0408507648509944,0.25728092078607423,0.21246564061691056,385.70851944620085
0.1,0.04147501385557708,0.2562806251254294,0.21117976890664153,388.16636674457897
0.1,0.04210410809113191,0.25526462807544353,0.20987812110915757,390.6248569398943
0.1,0.04273794238630647,0.2542327539047723,0.20856063608201494,393.0830038079159
0.1,0.04337640586057457,0.25318482651978796,0.2072272554245701,395.53979440871586
0.1,0.044019381796945395,0.25212066953303186,0.20587792355268264,397.9941890328722
0.1,0.04466674751316959,0.2510401063330481,0.20451258777357856,400.4451211581821
0.1,0.045318374235515727,0.24994296015857478,0.20313119836074447,402.8914974436119
0.1,0.045974126973781435,0.24882905417595358,0.2017337086288703,405.33219775052703
0.1,0.04663386439872837,0.24769821156059865,0.20032007500873739,407.76607519933236
0.1,0.04729743871864085,0.24655025557971116,0.19889025712199526,410.1919562377886
0.1,0.04796469556234161,0.24538500968182095,0.19744421785576122,412.6086407696133
0.1,0.048635473859575784,0.2442022975859599,0.1959819234369969,415.0149022818318
0.1,0.04930960573042755,0.24300194337922232,0.1945033435065662,417.40948804705397
0.1,0.049986916372037046,0.24178377161351358,0.19300845119291768,419.7911193219966
0.1,0.05066722395468109,0.240547607410534,0.19149722318532872,422.1584916206556
0.1,0.05135033951619286,0.2392932765662763,0.18996963980661866,424.51027498786226
0.1,0.052036066865969385,0.23802060566346553,0.18842568508528074,426.8451143461982
0.1,0.0527242024906536,0.23672942218556042,0.1868653468269384,429.1616298621661
0.1,0.05341453546782555,0.2354195546368947,0.1852886166850506,431.4584173716658
0.1,0.05410684738255715,0.2340908326647759,0.18369549023080187,433.73404882933636
0.1,0.054800912253472174,0.23274308718823888,0.18208596702208096,435.9870728230167
0.1,0.055496496463324614,0.23137615052935728,0.18046005067148033,438.21601511864725
0.1,0.0561933586979033,0.22998985654963672,0.17881774891321864,440.4193792581791
0.1,0.05689124989449474,0.2285840407921227,0.1771590736689161,442.5956472165402
0.1,0.05758991319603622,0.22715854062586835,0.1754840411121499,444.74328008941063
0.1,0.05828908391561287,0.2257131953958472,0.1737926717316576,446.8607188394986
0.1,0.058988489511444024,0.22424784657813607,0.1720849903931666,448.9463850999984
0.1,0.059687849571738234,0.2227623379393659,0.17036102639971676,450.9986820277503
0.1,0.06038687580942955,0.221256515700026,0.16862081355040134,453.01599520317825
0.1,0.06108527206959372,0.21973022870333084,0.16686439019745258,454.99669359234946
0.1,0.0617827343492419,0.21818332858887665,0.16509179930156245,456.93913056544716
0.1,0.062478950828881524,0.216615669970163,0.16330308848537106,458.8416449642778
0.1,0.06317360191727513,0.21502711061663063,0.1614983100850168,460.70256222533123
0.1,0.06386636031293288,0.21341751164218423,0.15967752119967538,462.52019557596117
0.1,0.0645568910771361,0.21178673769597917,0.1578407837389946,464.2928472681629
0.1,0.06524485172344817,0.21013465715845026,0.15598816446832292,466.0188098764551
0.1,0.06592989232486407,0.20846114234307916,0.1541197350516843,467.69636766454795
0.1,0.06661165563561744,0.2067660697009338,0.15223557209236147,469.32379799645344
0.1,0.06728977723027085,0.2050493200295391,0.15033575717104067,470.8993728058602
0.1,0.06796388566388642,0.20331077868822398,0.14842037688143156,472.4213601429789
0.1,0.06863360264645332,0.20155033581433957,0.14648952286323488,473.88802575171127
0.1,0.06929854323916818,0.19976788654539096,0.14454329183245831,475.29763472053844
0.1,0.06995831607012508,0.19796333124477022,0.14258178560890158,476.6484531887673
0.1,0.07061252357063459,0.1961365757312263,0.14060511114081517,477.9387501092649
0.1,0.07126076223039127,0.19428753151048248,0.1386133805266097,479.16679905505885
0.1,0.07190262287729432,0.19241611601234912,0.1366067110335414,480.3308800992612
0.1,0.07253769097557346,0.1905222528284711,0.13458522511333867,481.4292817267791
0.1,0.0731655469492045,0.18860587195494843,0.13254905041462822,482.4603028155142
0.1,0.07378576652600716,0.1866669100362164,0.13049831979218424,483.42225465574444
0.1,0.07439792110508016,0.18470531061140524,0.12843317131284107,484.3134630195621
0.1,0.07500157814777603,0.18272102436288062,0.12635374825807438,485.1322702777552
0.1,0.07559630159234995,0.1807140093666698,0.12426019912315704,485.87703756239677
0.1,0.0761816522912978,0.1786842313433928,0.12215267761283433,486.54614696373955
0.1,0.07675718847233536,0.1766316639103291,0.12003134263349126,487.13800376707184
0.1,0.0773224662242702,0.1745562888346898,0.11789635828169956,487.65103873111104
0.1,0.07787704000517462,0.17245809628618514,0.1157478938291927,488.0837103910725
0.1,0.07842046317483026,0.17033708508989265,0.11358612370410691,488.434507396463
0.1,0.0789522885490478,0.1681932629774198,0.11141122746857475,488.70195086558897
0.1,0.07947206897884082,0.16602664683813098,0.1092233897924975,488.88459677350573
0.1,0.07997935794949702,0.1638372629670695,0.10702280042361863,488.98103834335615
0.1,0.08047371020399899,0.16162514731215616,0.10480965415371953,488.9899084648589
0.1,0.08095468238538171,0.15939034571703556,0.10258415078102917,488.9098821079219
0.1,0.08142183370151038,0.1571329141619697,0.10034649506876964,488.7396787527083
0.1,0.0818747266075908,0.15485291899931442,0.09809689669982644,488.4780648064305
0.1,0.08231292750880358,0.15255043718565353,0.09583557022755868,488.1238560246015
0.1,0.0827360074791795,0.1502255565077399,0.09356273502273792,487.6759199123032
0.1,0.08314354299741916,0.14787837580305577,0.09127861521657912,487.13317811277994
0.1,0.0835351166975645,0.14550900517395193,0.08898343963992573,486.49460877386537
0.1,0.08391031813295939,0.14311756619435584,0.08667744175856378,485.75924888377097
0.1,0.08426874455136833,0.140704192108274,0.08436085960468089,484.92619656942935
0.1,0.08461000168138687,0.13826902802049615,0.08203393570449712,483.9946133606687
0.1,0.08493370452650417,0.13581223107760693,0.07969691700209669,482.9637264036662
0.1,0.08523947816484499,0.1333339706386552,0.07735005477949837,481.8328306177594
0.1,0.08552695855421884,0.1308344284358144,0.0749936045729587,480.6012907985373
